season,team,conference,wins,win_pct,losses,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count
2026,Texas A&M-Corpus Christi,13,18,0.545,15.0,-2.48,-1.62,72.5,67.7,67.7,35.6,17.9,21.8,11.4,24.7,13.2,72.0,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Texas Christian,11,22,0.667,11.0,15.75,9.51,78.3,72.1,70.8,33.1,22.3,23.5,12.4,23.8,10.9,81.2,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Texas Southern,10,12,0.4,18.0,-14.05,-7.98,75.0,78.0,71.7,32.9,18.8,22.7,10.4,25.3,13.6,72.6,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Texas State,11,19,0.594,13.0,-7.26,-6.69,73.9,71.0,75.9,33.0,14.3,19.9,11.4,24.3,12.7,71.9,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Texas Tech,12,22,0.688,10.0,21.95,14.17,80.4,72.6,71.5,39.300000000000004,29.3,16.5,11.5,25.4,10.8,84.7,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Texas-Rio Grande Valley,14,19,0.576,14.0,0.93,-2.2,75.9,69.5,76.2,37.4,25.1,16.6,9.5,25.4,12.1,75.2,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,The Citadel,7,11,0.333,22.0,-16.51,-5.91,70.4,77.5,67.30000000000001,32.7,29.1,16.8,10.5,22.5,10.4,68.6,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Toledo,11,19,0.559,15.0,0.78,-1.57,81.0,76.6,75.9,36.6,19.8,18.2,10.3,23.6,10.2,80.5,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Towson,9,19,0.559,15.0,-0.82,-1.44,69.2,66.1,69.5,30.3,21.0,17.8,13.5,25.6,10.3,68.8,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Troy,12,22,0.667,11.0,-0.76,-4.57,80.3,73.1,73.8,33.5,27.8,21.8,12.7,25.6,11.9,78.9,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Tulane,8,18,0.545,15.0,-2.5,1.13,72.4,75.5,76.6,32.1,24.7,23.7,8.0,23.1,10.7,72.7,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Tulsa,13,26,0.788,7.0,11.14,0.78,85.6,73.0,78.10000000000001,38.800000000000004,27.4,23.9,11.2,26.8,10.5,85.8,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UAB,11,20,0.625,12.0,3.56,-0.24,79.2,73.8,70.5,28.1,19.7,23.4,12.9,27.0,8.9,79.1,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UC Davis,11,19,0.576,14.0,-1.09,-1.13,77.6,75.1,75.0,34.8,24.8,23.4,9.2,24.0,12.8,77.3,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UC Irvine,15,23,0.676,11.0,3.65,-1.42,77.4,68.4,69.19999999999999,34.0,16.9,21.5,11.6,28.7,12.7,77.0,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UC Riverside,5,10,0.313,22.0,-7.76,-0.3,72.9,77.9,74.3,32.300000000000004,22.7,20.2,10.3,24.4,13.1,72.8,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UC San Diego,12,23,0.676,11.0,2.32,-1.68,75.7,70.3,69.5,33.1,25.2,19.1,9.6,27.3,11.4,75.2,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UC Santa Barbara,11,18,0.563,14.0,1.15,-1.82,77.6,72.8,76.3,37.3,24.2,21.1,10.5,24.6,12.8,77.1,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Central Florida,9,21,0.656,11.0,13.3,10.8,81.0,78.5,74.0,36.199999999999996,21.7,19.4,12.4,24.8,11.2,84.2,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UCLA,13,23,0.676,11.0,18.28,11.55,77.7,71.0,76.7,38.2,20.9,19.3,10.0,22.3,8.9,81.2,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UNC Asheville,8,15,0.469,17.0,-6.17,-3.89,73.4,72.9,68.7,34.9,19.8,22.2,10.5,24.3,12.1,72.2,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UNC Greensboro,9,15,0.441,19.0,-11.31,-6.02,78.6,80.5,70.7,36.1,23.1,23.8,10.1,25.4,10.2,76.8,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UNC Wilmington,15,26,0.813,6.0,2.5,-5.04,77.0,67.7,68.7,35.699999999999996,22.4,24.4,13.2,26.8,10.0,75.5,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UT Arlington,9,18,0.563,14.0,-1.74,-1.7,70.0,66.7,71.89999999999999,29.099999999999998,16.9,23.1,12.2,24.8,13.9,69.5,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Utah,2,10,0.313,22.0,6.19,10.94,74.3,79.1,73.8,35.3,21.9,18.5,10.0,23.6,11.4,77.6,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Utah State,15,28,0.824,6.0,17.36,6.51,82.5,70.4,70.7,35.8,24.1,22.1,10.9,23.7,10.6,84.5,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Utah Tech,11,19,0.559,15.0,-3.56,-1.3,76.8,74.9,73.0,34.699999999999996,22.5,18.7,9.5,24.4,12.4,76.4,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Utah Valley,14,25,0.758,8.0,5.36,-1.77,80.2,68.5,69.19999999999999,34.2,19.5,21.2,11.9,24.8,14.1,79.7,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UTEP,7,11,0.355,20.0,-6.66,-0.41,69.3,72.4,70.0,33.800000000000004,21.8,19.8,9.8,22.8,11.7,69.2,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,UT San Antonio,1,5,0.167,25.0,-14.21,1.44,69.5,80.7,69.1,29.7,25.2,18.0,12.3,23.9,12.0,69.9,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Valparaiso,11,18,0.545,15.0,-0.03,0.66,72.0,71.5,70.7,34.0,21.4,22.3,12.0,24.2,10.5,72.2,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Vanderbilt,11,26,0.765,8.0,22.83,11.68,86.4,75.2,79.3,35.5,26.7,23.4,10.7,24.6,9.5,89.9,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Vermont,12,22,0.647,12.0,-6.82,-10.2,73.4,68.5,71.39999999999999,34.0,25.3,17.8,8.8,26.0,9.4,70.3,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Villanova,15,24,0.75,8.0,16.3,9.93,77.2,70.8,69.39999999999999,35.3,27.3,18.7,11.5,22.9,10.1,80.2,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Virginia,15,29,0.853,5.0,21.6,9.36,80.6,68.4,72.6,35.9,28.1,20.0,13.2,27.0,10.8,83.4,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Virginia Commonwealth,15,27,0.794,7.0,13.19,3.11,81.6,71.5,73.9,36.7,25.4,25.4,11.2,25.5,10.5,82.5,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,VMI,1,6,0.188,26.0,-20.72,-6.03,72.0,80.0,72.3,32.9,32.6,17.6,10.2,23.1,10.0,70.2,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Virginia Tech,8,19,0.594,13.0,13.28,9.38,78.8,74.9,74.3,35.5,24.1,20.7,11.0,23.8,10.4,81.6,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Wagner,8,14,0.452,17.0,-11.79,-8.69,71.3,71.7,73.0,35.0,21.1,18.1,11.9,25.4,12.8,68.7,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Wake Forest,7,17,0.515,16.0,12.57,10.79,78.8,77.1,77.4,34.4,26.1,20.9,10.1,23.1,10.8,82.0,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Washington,7,16,0.485,17.0,14.17,10.68,77.1,73.6,76.4,31.5,21.3,18.5,11.9,25.3,10.5,80.3,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Washington State,7,12,0.375,20.0,3.49,5.1,76.1,77.5,74.2,36.9,25.7,17.6,9.8,24.5,13.0,77.6,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Weber State,10,16,0.5,16.0,-2.82,-2.59,81.2,77.3,73.4,34.9,20.4,22.8,11.6,25.4,11.1,80.4,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,West Georgia,8,15,0.469,17.0,-10.95,-5.78,76.6,79.6,70.0,33.6,21.1,18.4,12.0,25.0,11.2,74.9,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,West Virginia,9,18,0.563,14.0,12.8,8.37,69.2,64.8,67.7,32.800000000000004,23.5,19.4,10.5,24.1,11.3,71.7,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Western Carolina,10,15,0.484,16.0,-6.41,-3.72,78.5,77.3,71.6,33.4,26.0,18.9,13.8,25.1,11.5,77.4,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Western Illinois,1,5,0.161,26.0,-23.44,-8.16,64.9,76.8,66.5,31.4,18.7,20.6,10.4,21.5,11.8,62.5,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Western Kentucky,11,18,0.563,14.0,0.47,-0.47,79.3,76.1,75.9,34.1,24.7,25.9,12.8,26.1,10.4,79.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Western Michigan,4,10,0.323,21.0,-8.32,-2.15,74.8,79.5,74.2,35.099999999999994,20.9,20.0,11.0,25.3,12.1,74.2,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Wichita State,13,22,0.667,11.0,8.72,2.1,77.6,70.4,69.0,34.1,21.3,22.3,14.7,26.3,10.4,78.2,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,William & Mary,10,20,0.625,12.0,-0.06,-2.69,83.1,77.7,74.5,33.2,24.8,25.5,8.9,26.0,12.1,82.3,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Winthrop,13,23,0.676,11.0,-0.64,-4.42,83.6,75.5,73.1,33.900000000000006,27.8,27.0,13.9,27.3,10.9,82.3,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Wisconsin,14,24,0.706,10.0,19.52,12.44,83.0,75.9,78.60000000000001,36.1,32.6,19.8,10.4,25.1,8.9,86.7,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Wofford,11,19,0.594,13.0,-7.38,-7.18,78.8,77.1,70.39999999999999,34.9,26.2,21.7,11.0,23.8,9.4,76.6,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Wright State,15,23,0.676,11.0,0.12,-4.44,80.7,73.4,73.6,36.1,19.6,22.1,11.3,24.1,11.3,79.4,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Wyoming,9,18,0.563,14.0,7.55,4.07,77.1,73.0,74.4,33.0,24.8,21.0,12.1,23.5,11.0,78.3,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Xavier,6,15,0.455,18.0,7.87,10.15,78.4,80.6,72.89999999999999,36.5,25.6,17.8,10.0,24.4,10.0,81.4,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Yale,11,24,0.8,6.0,6.13,-2.51,81.8,71.0,75.6,40.0,21.2,20.1,10.6,24.6,9.3,81.0,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Youngstown State,8,15,0.469,17.0,-4.44,-4.64,78.0,73.1,73.9,34.599999999999994,28.7,18.6,10.8,23.7,12.7,76.6,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
