season,team,avg_class,freshman_min_pct,sophomore_min_pct,junior_min_pct,senior_min_pct,underclass_min_pct,player_count
2021,Arizona,2.186,40.2,18.4,24.0,17.4,58.6,15
2021,Fairfield,2.781,15.9,19.8,34.7,29.6,35.7,16
2021,Nebraska,2.968,4.2,19.6,51.4,24.8,23.8,14
2021,Pittsburgh,2.274,21.4,41.4,25.6,11.6,62.8,17
2021,Illinois Chicago,3.346,0.8,5.9,51.2,42.1,6.7,15
2021,Central Michigan,3.044,6.4,6.7,63.0,23.9,13.1,14
2021,Bradley,2.415,23.7,30.3,26.8,19.2,54.0,15
2021,Mount St. Mary's,2.572,22.3,1.2,73.3,3.1,23.6,15
2021,Northern Iowa,2.322,38.1,18.8,15.9,27.2,56.9,15
2021,San Francisco,2.951,4.0,26.5,39.8,29.6,30.5,14
2021,Utah St.,2.486,26.0,7.7,58.2,8.2,33.7,16
2021,TCU,2.225,30.2,25.8,35.3,8.7,56.0,16
2021,Penn St.,3.175,2.6,11.8,51.2,34.4,14.4,15
2021,North Texas,3.415,12.8,2.2,15.7,69.3,15.0,12
2021,Fairleigh Dickinson,2.532,25.7,29.4,11.0,34.0,55.1,12
2021,Louisiana Monroe,2.911,13.2,6.3,56.8,23.7,19.4,14
2021,Charleston Southern,2.094,46.9,14.5,20.7,17.8,61.5,13
2021,Nevada,1.988,22.7,55.8,21.5,0.0,78.5,13
2021,Washington St.,2.036,38.8,34.2,11.7,15.3,73.0,14
2021,Northern Kentucky,2.288,39.3,0.0,53.3,7.4,39.3,13
2021,Pepperdine,2.908,4.9,26.3,42.0,26.8,31.2,16
2021,Kansas St.,1.987,44.2,30.0,8.6,17.1,74.2,14
2021,Quinnipiac,2.147,29.7,41.7,12.7,15.8,71.4,14
2021,Delaware St.,2.530,12.6,35.6,38.0,13.8,48.2,14
2021,Washington,2.909,0.0,36.1,36.8,27.1,36.1,16
2021,Stony Brook,3.154,0.0,22.3,40.1,37.6,22.3,14
2021,Nebraska Omaha,2.790,19.1,13.2,37.2,30.4,32.3,16
2021,Arizona St.,2.991,16.4,20.9,9.8,52.9,37.3,16
2021,Canisius,2.789,7.4,27.9,43.1,21.5,35.3,13
2021,Gardner Webb,2.119,44.9,13.6,26.1,15.4,58.6,12
2021,Hampton,2.815,2.0,38.7,35.0,24.3,40.7,13
2021,Providence,2.881,8.3,21.7,43.7,26.3,30.0,12
2021,Syracuse,2.527,13.4,38.2,30.6,17.7,51.6,16
2021,Boston University,3.049,4.9,17.4,45.6,32.1,22.3,16
2021,Wyoming,2.023,38.7,20.3,41.0,0.0,59.0,12
2021,Bucknell,2.561,18.0,24.9,40.2,16.9,42.9,14
2021,Tarleton St.,2.385,29.2,13.7,46.7,10.4,42.8,15
2021,James Madison,2.334,32.7,23.0,22.3,21.9,55.8,14
2021,NJIT,3.100,10.8,0.0,57.5,31.7,10.8,12
2021,FIU,2.919,12.9,14.2,40.9,32.0,27.1,15
2021,UTSA,2.889,13.3,22.0,27.1,37.5,35.3,14
2021,Liberty,2.736,12.8,30.7,26.7,29.8,43.5,16
2021,High Point,2.210,31.2,38.2,9.2,21.5,69.3,15
2021,Auburn,1.787,36.6,48.2,15.2,0.0,84.8,16
2021,UMBC,3.438,1.6,1.4,48.6,48.4,3.0,14
2021,Tennessee St.,2.757,17.4,24.7,22.6,35.3,42.1,15
2021,American,2.618,30.0,9.0,30.1,30.8,39.1,12
2021,North Dakota St.,2.476,21.6,25.3,37.0,16.0,46.9,13
2021,Ohio,2.430,15.8,38.4,32.6,13.1,54.3,15
2021,Wagner,2.951,26.9,9.7,4.6,58.7,36.7,12
2021,Villanova,2.829,3.5,38.0,30.7,27.9,41.5,11
2021,South Florida,2.883,11.6,17.5,41.8,29.0,29.1,13
2021,Manhattan,2.997,0.3,3.5,92.5,3.7,3.8,14
2021,Lafayette,2.879,15.2,22.0,22.5,40.3,37.2,14
2021,Lehigh,2.335,21.4,39.6,23.0,16.0,61.0,12
2021,Loyola MD,2.714,12.1,33.3,25.9,28.8,45.3,16
2021,Murray St.,2.408,12.4,42.5,36.9,8.2,54.9,15
2021,Saint Louis,3.049,3.3,32.1,21.2,43.5,35.3,15
2021,Morehead St.,2.690,13.5,17.7,55.1,13.7,31.2,13
2021,Belmont,2.359,20.0,24.2,55.8,0.0,44.2,13
2021,Eastern Kentucky,2.281,32.9,19.2,34.7,13.2,52.1,15
2021,Lipscomb,2.771,5.9,38.5,28.3,27.3,44.3,16
2021,Grambling St.,3.243,0.0,24.7,26.4,49.0,24.7,13
2021,VMI,2.619,17.1,34.7,17.5,30.7,51.8,14
2021,Tulsa,3.258,5.1,13.1,32.7,49.1,18.2,15
2021,South Dakota,2.644,4.7,46.2,29.1,20.0,50.9,15
2021,Indiana,2.365,20.7,37.4,26.8,15.2,58.0,13
2021,Holy Cross,2.334,41.4,13.2,16.0,29.4,54.6,13
2021,Georgia Southern,2.812,12.3,15.5,50.7,21.4,27.9,17
2021,Monmouth,3.086,15.7,12.9,18.4,52.9,28.6,15
2021,Youngstown St.,2.703,38.4,0.0,14.5,47.1,38.4,15
2021,Drake,2.958,9.6,12.1,51.2,27.1,21.7,16
2021,Radford,2.212,28.4,25.3,43.2,3.2,53.6,16
2021,Florida,2.529,4.7,37.7,57.6,0.0,42.4,15
2021,UNLV,2.448,20.8,28.0,36.9,14.4,48.8,13
2021,The Citadel,2.868,7.4,37.3,16.2,39.0,44.8,14
2021,Connecticut,2.785,14.6,20.6,36.7,28.1,35.1,14
2021,Memphis,2.094,9.7,71.1,19.2,0.0,80.8,14
2021,UCF,2.549,17.4,41.4,10.2,31.0,58.8,11
2021,Lamar,2.712,14.3,28.9,28.0,28.8,43.2,11
2021,Green Bay,2.083,50.3,17.2,6.3,26.2,67.5,14
2021,East Tennessee St.,2.931,21.0,2.9,38.0,38.1,23.9,15
2021,SIU Edwardsville,2.676,14.4,25.9,37.4,22.3,40.3,14
2021,Louisiana,2.648,19.8,24.7,26.5,29.0,44.5,13
2021,Robert Morris,2.729,29.4,1.9,35.2,33.5,31.3,12
2021,Air Force,2.884,15.2,21.5,23.0,40.3,36.7,16
2021,Davidson,2.742,18.7,24.6,20.3,36.3,43.4,14
2021,Winthrop,2.933,7.8,35.5,12.2,44.4,43.4,15
2021,UNC Greensboro,2.735,10.3,30.4,34.6,24.6,40.8,15
2021,UNC Wilmington,2.817,12.5,31.5,17.9,38.2,43.9,12
2021,Cal St. Northridge,2.153,36.3,16.7,42.2,4.7,53.1,14
2021,Stephen F. Austin,3.382,8.0,11.0,15.9,65.1,19.0,13
2021,St. Bonaventure,2.928,0.0,7.1,92.8,0.0,7.2,12
2021,Illinois St.,2.018,30.5,37.3,32.3,0.0,67.7,14
2021,Sacramento St.,3.441,6.9,3.8,27.5,61.7,10.7,15
2021,Wofford,2.430,37.2,16.3,12.6,33.8,53.6,14
2021,West Virginia,2.787,10.7,20.3,48.7,20.3,31.0,15
2021,Maryland,2.869,3.5,29.7,43.1,23.7,33.2,14
2021,Hawaii,2.680,12.0,32.6,30.8,24.6,44.6,13
2021,Oregon St.,3.035,2.9,28.5,30.7,37.8,31.4,14
2021,New Mexico,2.453,23.6,25.2,33.5,17.7,48.8,17
2021,Tennessee Martin,2.619,12.5,18.2,64.1,5.2,30.7,15
2021,Northern Colorado,2.722,9.8,12.2,73.9,4.1,22.0,15
2021,Stetson,1.831,46.7,38.5,0.0,14.9,85.1,13
2021,North Florida,2.175,26.5,39.8,23.4,10.3,66.3,14
2021,UCLA,2.376,6.5,52.8,37.3,3.4,59.3,14
2021,Stanford,2.341,34.7,17.2,27.5,20.6,51.9,16
2021,Northern Arizona,2.253,24.2,26.3,49.5,0.0,50.5,13
2021,Missouri St.,2.677,7.4,33.1,43.9,15.6,40.5,15
2021,Jacksonville,2.534,3.8,48.3,38.6,9.3,52.1,15
2021,Northwestern St.,3.019,17.3,9.6,27.0,46.1,26.9,15
2021,William & Mary,2.167,45.5,10.1,26.5,17.9,55.6,14
2021,Texas Tech,2.420,21.1,27.6,39.7,11.7,48.7,15
2021,Oklahoma St.,2.061,38.1,32.9,13.6,15.3,71.1,13
2021,Navy,2.608,9.2,39.1,33.5,18.2,48.3,17
2021,Arkansas Pine Bluff,3.256,1.6,10.0,49.5,38.9,11.6,17
2021,Alabama A&M,1.739,39.8,50.3,6.3,3.7,90.0,14
2021,Army,2.953,27.3,0.4,22.0,50.3,27.7,17
2021,UC Davis,2.533,5.4,50.3,29.9,14.4,55.7,14
2021,Tulane,2.057,23.5,47.3,29.2,0.0,70.8,14
2021,Purdue,2.041,43.5,8.9,47.6,0.0,52.4,14
2021,North Dakota,2.529,16.2,23.1,52.3,8.4,39.3,12
2021,LSU,2.064,34.6,26.2,37.3,1.9,60.8,15
2021,Troy,2.414,33.4,17.4,23.7,25.6,50.8,14
2021,Western Illinois,3.043,14.6,0.0,52.0,33.5,14.6,15
2021,Saint Peter's,2.231,8.2,67.5,17.3,7.0,75.7,12
2021,Florida Gulf Coast,2.621,18.1,31.1,21.5,29.3,49.2,15
2021,North Alabama,2.786,16.7,16.9,37.7,28.8,33.5,14
2021,Longwood,2.228,31.0,16.9,50.4,1.7,47.9,15
2021,Idaho St.,2.887,7.7,23.8,40.5,28.0,31.5,15
2021,Rider,2.643,5.6,34.5,50.0,9.9,40.0,14
2021,South Dakota St.,2.586,0.4,53.0,34.3,12.3,53.4,12
2021,USC Upstate,2.609,2.9,33.3,63.8,0.0,36.2,14
2021,Oral Roberts,2.496,2.7,56.0,30.3,11.0,58.7,14
2021,Central Connecticut,2.704,0.0,38.5,52.6,8.9,38.5,11
2021,Colorado St.,2.214,14.4,49.8,35.8,0.0,64.2,12
2021,Northern Illinois,2.844,0.1,23.1,69.2,7.6,23.2,15
2021,Presbyterian,1.878,36.8,38.7,24.4,0.1,75.5,15
2021,Kennesaw St.,1.887,42.7,26.0,31.3,0.0,68.7,15
2021,Oakland,2.362,32.5,4.8,56.8,6.0,37.3,14
2021,Utah,2.349,21.4,36.3,28.4,14.0,57.7,16
2021,Maine,2.030,30.2,48.1,10.1,11.6,78.3,14
2021,Sam Houston St.,2.763,21.2,0.5,59.2,19.2,21.7,15
2021,Incarnate Word,2.079,29.1,49.5,5.7,15.7,78.6,15
2021,Mississippi Valley St.,2.360,27.1,19.8,42.9,10.1,47.0,12
2021,Chicago St.,2.889,13.5,19.4,31.8,35.3,32.9,12
2021,Merrimack,2.432,10.1,52.8,20.9,16.2,62.9,13
2022,Kansas,3.043,5.0,31.7,17.2,46.0,36.7,14
2022,Akron,2.259,5.8,63.8,29.3,1.2,69.5,12
2022,Western Kentucky,3.390,0.7,21.7,15.7,62.0,22.3,13
2022,Hartford,3.672,0.9,7.9,14.3,76.9,8.8,15
2022,DePaul,3.226,0.0,27.2,23.1,49.8,27.2,13
2022,Tulsa,3.121,10.8,25.7,4.2,59.4,36.5,15
2022,Minnesota,3.533,3.3,18.4,0.0,78.3,21.7,12
2022,Drexel,3.323,0.0,29.6,8.4,62.0,29.6,13
2022,Georgia,2.964,11.9,24.4,19.3,44.5,36.2,13
2022,Loyola Marymount,3.209,5.3,18.6,26.1,50.0,23.9,12
2022,Miami FL,3.031,10.5,24.4,16.6,48.5,34.9,13
2022,Vermont,3.807,1.6,0.4,13.5,84.4,2.0,13
2022,Southeastern Louisiana,3.102,7.8,18.5,29.6,44.2,26.2,14
2022,Seton Hall,3.526,0.6,14.2,17.2,68.0,14.8,13
2022,Bryant,3.521,1.2,13.2,17.7,67.8,14.5,15
2022,Quinnipiac,2.931,1.6,38.5,25.2,34.7,40.1,14
2022,Butler,2.922,24.1,17.1,1.3,57.5,41.2,15
2022,Long Beach St.,2.856,16.7,22.7,19.2,41.5,39.3,14
2022,Ohio St.,2.936,14.7,22.9,16.5,45.9,37.6,13
2022,Kentucky,2.856,18.7,4.6,49.2,27.5,23.3,14
2022,Iona,3.124,9.8,21.8,14.7,53.7,31.6,17
2022,South Carolina,2.975,21.6,6.8,24.2,47.4,28.4,15
2022,Maryland,3.187,8.8,6.7,41.6,42.9,15.4,15
2022,St. John's,2.851,6.8,26.7,41.0,25.5,33.5,14
2022,Florida Gulf Coast,3.453,3.5,11.8,20.6,64.1,15.3,16
2022,Bethune Cookman,3.056,6.1,15.4,45.3,33.2,21.5,15
2022,Houston,3.179,8.5,25.7,5.0,60.7,34.3,13
2022,Cal St. Bakersfield,2.812,14.2,28.3,19.8,37.8,42.5,15
2022,Penn St.,3.673,0.0,8.0,16.7,75.3,8.0,15
2022,Western Carolina,3.066,11.5,0.8,57.5,30.3,12.2,15
2022,Richmond,3.623,0.4,8.2,20.0,71.3,8.6,16
2022,UNC Greensboro,3.496,0.0,0.4,49.4,50.1,0.5,13
2022,Charlotte,3.017,13.0,14.2,30.7,42.0,27.3,14
2022,North Carolina Central,3.393,0.3,11.8,36.2,51.7,12.1,15
2022,Southeast Missouri St.,2.410,23.1,20.7,48.4,7.9,43.8,13
2022,Tulane,2.184,0.0,86.7,8.2,5.1,86.7,13
2022,Cleveland St.,3.843,0.0,6.7,2.2,91.0,6.7,16
2022,Valparaiso,3.073,16.6,14.1,14.5,54.7,30.8,16
2022,Xavier,3.075,1.2,28.4,32.1,38.3,29.6,15
2022,Winthrop,3.197,0.0,19.0,42.3,38.7,19.0,12
2022,Florida A&M,3.656,0.1,10.1,14.0,75.8,10.2,15
2022,Pepperdine,2.374,44.0,8.7,13.1,34.2,52.7,13
2022,Southern Illinois,2.882,6.1,16.9,59.8,17.2,23.0,13
2022,Tennessee St.,3.496,0.7,19.5,9.2,70.5,20.3,13
2022,Eastern Michigan,2.869,16.8,25.0,12.8,45.4,41.8,15
2022,Siena,3.089,20.2,5.4,19.8,54.7,25.6,15
2022,Middle Tennessee,2.388,25.0,36.2,13.7,25.0,61.2,12
2022,Charleston,2.422,41.7,7.9,16.8,33.5,49.6,17
2022,Georgia St.,3.162,12.2,11.2,24.7,51.9,23.4,16
2022,Texas Southern,3.813,2.4,0.0,11.6,86.0,2.4,12
2022,Southern,3.176,5.4,13.4,39.2,41.9,18.9,15
2022,San Francisco,3.267,0.8,28.1,14.8,56.3,28.9,15
2022,Pacific,2.913,4.7,33.6,27.5,34.2,38.3,13
2022,Cincinnati,3.165,0.2,24.7,33.5,41.6,24.9,14
2022,Bellarmine,3.412,11.7,0.3,23.0,65.0,12.0,14
2022,UNC Wilmington,3.253,12.5,8.5,20.2,58.8,21.0,15
2022,Jackson St.,3.161,7.0,13.4,36.0,43.5,20.5,15
2022,Boston College,2.740,23.5,17.7,20.3,38.6,41.1,15
2022,USC,3.119,4.0,12.6,51.0,32.4,16.6,16
2022,Denver,2.342,38.0,14.2,23.3,24.5,52.2,14
2022,Rhode Island,2.651,7.8,44.3,22.9,25.0,52.1,12
2022,Arkansas Pine Bluff,3.154,5.1,12.9,43.5,38.5,18.0,15
2022,New Hampshire,3.126,0.0,42.8,1.8,55.4,42.8,11
2022,Rider,3.359,0.0,14.6,34.8,50.6,14.6,12
2022,William & Mary,2.063,33.4,44.5,4.2,17.8,78.0,14
2022,Tennessee Tech,2.725,0.2,46.8,33.3,19.7,47.0,16
2022,Louisiana Monroe,3.012,0.0,31.9,35.0,33.1,31.9,13
2022,San Diego,3.261,12.4,14.6,7.3,65.6,27.1,14
2022,Mississippi,2.938,8.7,26.7,26.7,37.9,35.4,14
2022,Old Dominion,2.835,7.3,40.4,13.7,38.6,47.7,12
2022,Marist,2.962,21.6,18.5,2.2,57.8,40.0,14
2022,Miami OH,3.351,5.2,11.0,27.3,56.5,16.2,16
2022,Kent St.,2.948,4.9,26.3,37.9,30.9,31.2,14
2022,Appalachian St.,3.383,2.6,16.9,20.1,60.4,19.5,12
2022,Jacksonville St.,3.425,0.8,10.9,33.2,55.1,11.7,13
2022,Eastern Kentucky,2.787,1.5,43.6,29.7,25.2,45.0,14
2022,Chattanooga,3.210,0.0,28.7,21.5,49.8,28.7,13
2022,San Diego St.,3.481,0.0,19.9,12.0,68.1,19.9,15
2022,Central Arkansas,2.203,30.7,32.7,22.1,14.5,63.4,15
2022,Oregon,3.267,3.2,8.3,47.1,41.4,11.5,14
2022,Texas,3.664,0.8,7.4,16.5,75.3,8.2,13
2022,Idaho,2.822,11.0,23.0,38.9,27.1,34.0,12
2022,McNeese St.,2.561,30.1,8.5,36.6,24.8,38.6,13
2022,Fordham,2.954,9.2,26.3,24.5,40.0,35.5,13
2022,Hampton,3.010,8.0,17.8,39.3,34.9,25.8,12
2022,Dartmouth,3.359,10.8,7.4,17.0,64.8,18.1,17
2022,UC San Diego,2.571,17.6,43.2,3.7,35.5,60.8,13
2022,LIU,3.111,9.8,16.4,26.7,47.1,26.2,14
2022,North Carolina A&T,3.317,4.6,15.4,23.7,56.3,20.0,15
2022,Wake Forest,3.398,8.6,9.1,16.0,66.2,17.8,18
2022,Montana St.,2.872,12.5,31.1,13.1,43.3,43.6,15
2022,Delaware,3.079,9.7,17.6,27.8,44.9,27.3,15
2022,UMass Lowell,3.050,0.1,38.8,17.3,43.9,38.8,13
2022,Buffalo,3.508,6.3,12.2,5.7,75.8,18.6,15
2022,Central Michigan,2.883,25.8,4.5,25.2,44.5,30.4,15
2022,Florida Atlantic,2.500,3.0,61.2,18.6,17.2,64.2,14
2022,Alabama St.,2.218,13.8,52.2,32.2,1.8,66.1,14
2022,Baylor,2.781,24.8,9.2,29.3,36.7,33.9,15
2022,Eastern Illinois,2.380,29.2,22.9,28.4,19.4,52.2,15
2022,Oregon St.,3.117,10.6,1.5,53.6,34.3,12.1,14
2022,Weber St.,2.908,4.5,43.7,8.4,43.4,48.1,14
2022,Niagara,3.412,10.2,4.1,20.0,65.7,14.3,13
2022,Ohio,3.045,8.1,22.2,27.0,42.8,30.2,15
2022,California,3.178,9.1,12.0,30.9,48.0,21.1,14
2022,New Mexico St.,3.013,3.1,24.7,40.0,32.2,27.8,15
2022,Robert Morris,3.043,1.6,27.7,35.6,35.1,29.2,13
2022,Saint Mary's,3.270,7.5,10.4,29.7,52.4,17.9,13
2022,Cal Baptist,2.514,20.5,30.1,26.7,22.6,50.6,15
2022,Towson,3.328,5.4,1.9,47.1,45.5,7.3,17
2022,Northeastern,3.057,1.0,32.5,26.4,40.1,33.5,13
2022,Utah Valley,2.325,1.6,64.4,34.0,0.0,66.0,14
2022,Loyola Chicago,3.525,2.8,5.6,27.8,63.7,8.5,13
2022,Texas Tech,3.456,4.3,4.1,33.2,58.4,8.4,14
2022,Cal Poly,2.436,2.5,60.5,27.8,9.1,63.0,14
2022,Vanderbilt,2.708,7.9,36.9,31.6,23.5,44.8,16
2022,Albany,3.338,17.1,2.1,10.6,70.2,19.2,13
2022,Howard,2.926,19.8,21.2,5.5,53.4,41.0,12
2022,UMBC,3.647,0.1,7.2,20.6,72.1,7.3,14
2022,Tennessee,2.362,36.4,6.1,42.5,15.1,42.5,16
2022,FIU,2.627,20.5,30.5,15.0,34.1,50.9,14
2022,Mercer,3.082,5.5,14.7,46.1,33.8,20.1,13
2022,UT Arlington,2.811,16.0,32.0,6.9,45.1,48.0,12
2022,UAB,3.232,0.2,7.3,61.5,30.9,7.5,16
2022,Louisville,3.142,2.1,27.7,24.0,46.2,29.9,16
2022,Georgia Southern,3.535,0.2,10.5,24.8,64.5,10.7,11
2022,Morgan St.,3.679,0.0,9.3,13.5,77.2,9.3,15
2022,UMKC,3.017,10.0,19.2,29.7,41.0,29.3,13
2022,North Texas,3.035,8.7,27.6,15.1,48.6,36.3,12
2022,Arkansas St.,2.670,2.0,47.8,31.4,18.8,49.8,15
2022,BYU,2.961,16.6,12.9,28.3,42.2,29.5,14
2022,Iowa,2.681,6.5,51.8,8.6,33.0,58.4,14
2022,Alcorn St.,2.924,11.4,18.6,36.2,33.8,30.0,16
2022,Arizona,2.052,16.0,72.7,1.3,10.0,88.8,14
2022,N.C. State,2.358,20.5,45.7,11.3,22.5,66.2,13
2022,Arkansas,3.292,0.2,33.0,4.3,62.6,33.2,14
2022,The Citadel,2.866,21.2,9.8,30.1,38.9,31.1,15
2022,West Virginia,3.345,7.2,21.9,0.0,70.9,29.1,15
2022,Florida St.,2.624,31.5,20.0,3.2,45.4,51.5,18
2022,Florida,3.513,8.7,7.2,8.1,76.0,15.9,13
2022,Portland,2.730,22.4,0.0,59.7,17.8,22.4,14
2022,Purdue Fort Wayne,3.553,7.4,5.7,11.1,75.8,13.1,11
2022,Boise St.,3.402,13.9,3.6,10.8,71.7,17.5,12
2022,TCU,2.734,0.1,40.3,45.8,13.9,40.4,15
2022,Campbell,3.654,0.1,2.4,29.4,68.1,2.6,12
2022,Rutgers,3.072,5.5,30.1,15.8,48.5,35.7,14
2022,Wisconsin,2.462,19.4,38.8,18.3,23.6,58.1,15
2022,Fairfield,3.238,9.2,14.2,20.3,56.4,23.4,16
2022,Indiana,2.542,6.9,32.1,61.0,0.0,39.0,14
2022,Jacksonville,2.581,13.9,29.1,42.1,14.9,43.0,13
2022,East Carolina,2.549,19.9,29.0,27.5,23.6,48.9,15
2022,Detroit Mercy,3.669,0.0,4.6,24.0,71.5,4.6,13
2022,UTEP,2.604,7.9,31.4,52.9,7.7,39.4,14
2022,George Washington,2.842,13.9,20.0,34.2,31.9,33.9,14
2022,Rice,2.657,1.9,57.6,13.5,27.0,59.5,15
2022,Wright St.,2.581,18.3,7.2,72.5,2.0,25.6,13
2022,Montana,2.745,0.2,46.5,31.8,21.5,46.7,12
2022,Little Rock,2.786,20.5,3.3,53.5,22.8,23.7,14
2022,Michigan,2.413,37.2,23.6,0.0,39.2,60.8,15
2022,UTSA,2.761,12.8,22.5,40.5,24.2,35.3,14
2022,Utah,2.995,12.7,20.6,21.2,45.5,33.3,14
2022,Iowa St.,3.195,15.8,1.6,29.7,52.8,17.5,11
2022,Creighton,2.319,45.8,14.6,1.4,38.2,60.4,13
2022,Hofstra,3.294,2.1,19.6,25.0,53.3,21.7,10
2022,Bowling Green,3.156,0.0,26.3,31.7,41.9,26.3,13
2022,Colgate,3.413,1.7,13.2,27.2,57.9,14.9,12
2022,Ball St.,2.658,31.0,0.2,40.8,28.0,31.2,15
2022,Northwestern,2.862,15.3,11.8,44.4,28.5,27.1,14
2022,Charleston Southern,2.439,31.8,22.2,16.2,29.8,54.0,13
2022,Syracuse,3.367,5.0,7.9,32.5,54.6,12.9,17
2022,Washington St.,2.585,12.1,34.3,36.4,17.1,46.5,14
2022,Brown,2.736,24.0,17.2,20.0,38.8,41.2,17
2022,Nevada,2.876,0.7,28.3,53.9,17.2,28.9,12
2022,Mississippi St.,2.752,3.6,32.7,48.7,15.1,36.3,15
2022,Monmouth,3.649,1.8,13.5,2.8,81.9,15.3,15
2022,Saint Joseph's,2.705,18.1,23.8,27.6,30.5,41.9,14
2022,Northern Iowa,2.763,0.3,49.9,23.0,26.8,50.2,13
2022,VCU,2.660,25.4,20.7,16.4,37.5,46.1,13
2022,Kansas St.,2.755,1.2,50.4,20.1,28.3,51.6,14
2022,Massachusetts,3.135,0.0,24.1,38.1,37.7,24.1,15
2022,Delaware St.,2.440,17.3,38.9,26.4,17.5,56.2,15
2022,Stony Brook,3.030,2.0,23.4,44.3,30.4,25.3,15
2022,Santa Clara,3.211,10.3,1.2,45.7,42.8,11.5,13
2022,Nebraska Omaha,2.840,13.8,17.4,39.8,29.0,31.2,13
2022,Elon,2.970,3.3,25.8,41.5,29.4,29.1,15
2022,Indiana St.,2.190,22.3,36.4,41.3,0.0,58.7,13
2022,Grand Canyon,3.248,2.5,11.7,44.1,41.6,14.3,15
2022,Canisius,3.298,8.3,4.4,36.4,50.9,12.7,12
2022,Milwaukee,2.750,11.3,18.2,54.5,15.9,29.5,15
2022,Marquette,2.166,38.3,30.7,7.3,23.8,68.9,14
2022,Duke,1.988,43.7,26.3,17.5,12.5,70.0,14
2022,Providence,3.733,0.1,6.4,13.7,79.8,6.5,11
2022,Oakland,2.424,12.8,49.4,20.4,17.4,62.2,12
2022,Boston University,3.462,4.0,15.0,11.8,69.2,19.0,17
2022,American,2.614,14.2,48.0,0.0,37.8,62.2,17
2022,North Carolina,2.742,3.4,48.5,18.5,29.6,51.9,17
2022,Louisiana Tech,2.458,10.6,60.7,0.9,27.8,71.3,13
2022,Illinois,3.241,7.6,18.3,16.5,57.6,25.9,15
2022,UT Rio Grande Valley,2.949,15.3,10.0,39.2,35.5,25.3,14
2022,Oklahoma,3.370,12.4,0.7,24.4,62.5,13.1,15
2022,Prairie View A&M,3.454,2.8,13.0,20.0,64.1,15.9,17
2022,Liberty,2.809,20.3,11.1,36.0,32.6,31.4,13
2022,Virginia Tech,3.136,7.2,15.5,33.6,43.6,22.8,13
2022,Cornell,2.789,12.1,32.8,19.0,36.0,44.9,16
2022,Utah St.,3.215,3.0,22.1,25.3,49.6,25.1,15
2022,North Dakota St.,2.580,4.7,48.9,29.9,16.4,53.6,14
2022,Evansville,3.146,17.5,10.4,12.2,59.9,27.8,11
2022,Wyoming,2.816,3.7,53.0,1.2,42.0,56.7,12
2022,Eastern Washington,2.571,24.9,26.1,16.1,32.9,50.9,14
2022,Saint Francis,2.825,0.2,58.2,0.4,41.1,58.4,15
2022,Villanova,3.392,4.1,12.6,23.3,60.0,16.7,13
2022,Clemson,2.948,7.8,23.7,34.3,34.1,31.5,14
2022,UC Riverside,2.836,8.4,30.0,31.3,30.3,38.4,14
2022,Lehigh,2.683,27.6,10.0,28.9,33.5,37.6,14
2022,George Mason,3.212,5.2,9.6,44.2,41.1,14.7,14
2022,Belmont,3.006,13.6,20.2,18.2,48.0,33.8,13
2022,Wagner,3.110,17.2,14.2,8.9,59.6,31.4,13
2022,Lipscomb,2.337,19.5,41.0,25.7,13.8,60.5,12
2022,Saint Louis,2.186,16.1,56.3,20.3,7.2,72.5,13
2022,Western Michigan,2.588,9.8,41.7,28.5,20.1,51.5,12
2022,La Salle,2.723,11.9,24.2,43.5,20.4,36.1,16
2022,NJIT,3.378,5.8,15.8,13.1,65.2,21.6,14
2022,San Jose St.,2.327,23.5,36.7,23.4,16.4,60.2,13
2022,Grambling St.,3.328,8.1,0.1,42.8,49.0,8.2,14
2022,Illinois Chicago,3.412,18.7,0.6,1.7,79.1,19.2,13
2022,Drake,3.453,14.7,5.3,0.0,80.0,20.0,13
2022,Radford,3.174,0.8,19.7,41.0,38.6,20.5,15
2022,Marshall,2.947,9.1,23.3,31.3,36.2,32.4,14
2022,SMU,3.496,15.0,0.2,5.1,79.7,15.2,13
2022,Southern Utah,3.755,0.0,12.0,0.4,87.5,12.0,12
2022,Connecticut,3.112,7.6,27.5,11.0,53.9,35.1,14
2022,South Alabama,3.331,13.8,0.9,23.7,61.6,14.7,12
2022,UCF,2.985,11.8,16.7,32.7,38.8,28.5,14
2022,Georgia Tech,2.932,19.3,12.9,23.0,44.8,32.3,13
2022,Texas St.,3.474,1.5,16.6,14.8,67.1,18.1,15
2022,Abilene Christian,3.412,4.5,12.2,20.7,62.5,16.8,13
2022,East Tennessee St.,2.547,22.9,22.5,31.7,22.9,45.4,12
2022,Norfolk St.,3.430,0.1,3.4,50.1,46.5,3.4,14
2022,Georgetown,2.314,34.3,27.5,10.5,27.6,61.9,14
2022,Nebraska,2.586,20.1,25.0,31.1,23.8,45.1,14
2022,Yale,2.898,12.5,20.8,31.1,35.6,33.3,19
2022,Notre Dame,2.832,15.0,0.6,70.7,13.7,15.6,12
2022,James Madison,2.768,2.6,46.5,22.2,28.6,49.2,14
2022,High Point,2.418,19.9,27.9,42.6,9.5,47.8,14
2022,Hawaii,2.654,1.1,48.5,34.3,16.1,49.6,12
2022,Princeton,3.334,3.5,12.8,30.5,53.2,16.3,17
2022,Morehead St.,2.769,0.2,36.5,49.5,13.8,36.7,12
2022,Stephen F. Austin,2.764,24.9,17.7,13.6,43.9,42.6,14
