season,team,conference,wins,win_pct,losses,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,adj_offense_pctile,adj_defense_pctile,adj_margin_pctile,turnover_pct_pctile,off_rebound_pct_pctile,def_rebound_pct_pctile,ft_pct_pctile,scoring_balance,neutral_win_pct,road_win_pct,road_neutral_win_pct,defense_score,efficiency_score,guard_play_score,clutch_score,rebounding_score,region_bias_score,consistency_score,committee_alignment_score,model_vs_committee_gap,cinderella_score,first_year_coach_flag,foul_dependence,pbp_composite,contender_score,upset_risk_score,expected_round,predicted_seed_line,slow_paced,fast_paced,title_darkhorse_flag,fraud_favorite_flag,dangerous_low_seed_flag,underseeded_flag,overseeded_flag,cinderella_flag,high_foul_dependence_flag,archetype,vuln_tags,strength_tags,explanation_summary
2026,Nebraska,15,26,0.813,6.0,21.54,10.48,77.3,66.2,75.0,35.3,29.9,16.0,8.8,26.1,9.8,80.4,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.52054794520548,2.6027397260273974,5.47945205479452,9.726027397260275,90.27397260273973,18.21917808219178,21.91780821917808,,0.5,0.5,0.5,77.2,69.3,68.1,64.1,52.2,50.1,95.0,86.5,-17.2,82.5,0,16.0,50.0,70.4,28.4,Final Four,3,False,False,True,False,True,False,False,False,False,Pace-and-Space Gunners,,🔒 Defense travels — elite on any neutral floor | 💪 Proven in close games — knows how to finish | 📐 Consistent — no random bad nights; you know what you're getting,"Nebraska profiles as a Pace-and-Space Gunners with a contender score of 70.4/100. Key strengths: elite defense, strong guard play. Model projects Final Four exit. [DARKHORSE ALERT | DANGEROUS LOW SEED]"
2026,Nevada,12,22,0.647,12.0,10.17,5.81,75.9,71.6,75.2,36.2,18.3,26.3,11.3,24.7,10.1,77.6,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.67123287671233,21.78082191780822,20.82191780821918,13.013698630136986,36.71232876712329,44.52054794520548,19.726027397260275,,0.5,0.5,0.5,64.9,62.9,69.1,64.2,64.0,50.1,78.5,74.6,-11.7,79.3,0,26.3,50.0,65.5,34.0,Elite 8,4,False,False,True,False,True,False,False,False,True,Pace-and-Space Gunners,,🔒 Solid D — won't give you easy baskets | 💪 Proven in close games — knows how to finish | 📐 Consistent — no random bad nights; you know what you're getting,Nevada profiles as a Pace-and-Space Gunners with a contender score of 65.5/100. Key strengths: strong guard play. Model projects Elite 8 exit. [DARKHORSE ALERT | DANGEROUS LOW SEED]
2026,Nevada-Las Vegas,11,17,0.515,16.0,5.63,6.1,79.4,78.6,68.7,34.9,21.1,24.1,11.1,23.9,12.1,81.2,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.82191780821918,69.72602739726027,27.671232876712327,67.8082191780822,42.87671232876713,60.95890410958904,83.83561643835617,,0.5,0.5,0.5,39.3,60.9,40.4,38.3,54.1,50.1,63.2,64.5,-3.6,22.4,0,24.1,50.0,50.4,52.6,Sweet 16,5,False,False,False,False,False,False,False,False,True,Solid Tournament Team,,🔒 Defense travels — elite on any neutral floor,"Nevada-Las Vegas profiles as a Solid Tournament Team with a contender score of 50.4/100. Watch out for: poor clutch metrics, defensive vulnerability. Model projects Sweet 16 exit."
2026,New Hampshire,5,9,0.3,21.0,-16.98,-7.26,69.2,74.6,66.0,30.9,26.3,17.4,10.4,25.0,11.2,67.0,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.36986301369862,69.72602739726027,94.93150684931507,42.465753424657535,61.369863013698634,39.45205479452055,97.53424657534246,,0.5,0.5,0.5,46.2,31.5,38.6,38.7,39.9,50.1,6.7,14.8,16.7,33.8,0,17.4,50.0,35.1,64.7,R64,12,False,False,False,False,False,True,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,New Hampshire profiles as a Solid Tournament Team with a contender score of 35.1/100. Watch out for: poor clutch metrics. Model projects R64 exit.
2026,New Haven,9,14,0.452,17.0,-13.65,-7.69,64.9,66.3,68.8,31.3,21.5,16.4,7.8,23.5,11.1,62.6,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.26027397260275,15.890410958904111,88.21917808219179,39.58904109589041,96.43835616438356,73.15068493150685,83.01369863013699,,0.5,0.5,0.5,58.6,33.3,42.5,43.1,13.6,50.1,20.7,22.9,10.4,48.1,0,16.4,50.0,38.0,58.7,R64,11,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,,New Haven profiles as a Solid Tournament Team with a contender score of 38.0/100. Model projects R64 exit.
2026,New Mexico,13,23,0.697,10.0,13.52,5.05,80.5,70.8,72.7,36.2,25.8,21.8,10.8,25.7,10.7,82.0,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.671232876712327,20.136986301369863,13.424657534246576,28.356164383561644,50.68493150684932,23.56164383561644,49.86301369863014,,0.5,0.5,0.5,68.1,64.9,59.3,53.7,66.5,50.1,86.4,78.5,-13.6,65.3,0,21.8,50.0,65.3,36.5,Elite 8,4,False,False,True,False,True,False,False,False,False,Solid Tournament Team,,🔒 Solid D — won't give you easy baskets | 📐 Consistent — no random bad nights; you know what you're getting,"New Mexico profiles as a Solid Tournament Team with a contender score of 65.3/100. Key strengths: elite defense, dominant rebounding. Model projects Elite 8 exit. [DARKHORSE ALERT | DANGEROUS LOW SEED]"
2026,New Mexico State,8,16,0.5,16.0,-1.29,-1.35,75.1,72.0,72.8,32.6,23.1,21.4,12.4,25.6,10.5,74.7,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.93150684931507,36.16438356164384,46.438356164383556,22.876712328767123,16.164383561643834,25.753424657534246,48.76712328767123,,0.5,0.5,0.5,62.6,52.0,55.0,54.9,74.7,50.1,50.3,51.0,1.0,68.8,0,21.4,50.0,56.9,44.8,Sweet 16,7,False,False,False,False,True,False,False,False,False,Glass & Paint,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Solid D — won't give you easy baskets | 🪤 Trap the glass — extra possessions every single game,New Mexico State profiles as a Glass & Paint with a contender score of 56.9/100. Key strengths: dominant rebounding. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]
2026,New Orleans,12,15,0.455,18.0,-3.96,-0.81,74.5,77.7,74.3,31.8,18.8,25.8,12.1,25.4,14.4,74.3,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.986301369863014,77.3972602739726,56.43835616438356,97.12328767123287,22.054794520547947,29.863013698630137,30.82191780821918,,0.5,0.5,0.5,40.0,49.4,39.0,47.8,68.6,50.1,40.1,45.8,3.6,38.3,0,25.8,50.0,47.0,55.3,R32,8,False,False,False,False,False,False,False,False,True,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,New Orleans profiles as a Solid Tournament Team with a contender score of 47.0/100. Key strengths: dominant rebounding. Model projects R32 exit.
2026,Niagara,5,8,0.267,22.0,-16.27,-7.85,63.9,71.2,72.5,33.4,21.3,13.8,8.0,21.2,11.9,61.5,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.17808219178083,44.93150684931507,93.69863013698631,61.09589041095891,95.34246575342465,96.84931506849314,51.917808219178085,,0.5,0.5,0.5,41.5,31.5,46.3,47.9,4.7,50.1,6.4,14.2,17.3,43.7,0,13.8,50.0,32.8,61.9,R64,12,False,False,False,False,False,True,False,False,False,Solid Tournament Team,,,Niagara profiles as a Solid Tournament Team with a contender score of 32.8/100. Model projects R64 exit.
2026,Nicholls State,12,14,0.424,19.0,-6.77,-2.05,72.4,74.9,66.7,33.4,25.6,19.9,10.5,20.6,11.9,71.8,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.01369863013699,62.054794520547944,67.3972602739726,61.09589041095891,58.76712328767123,98.35616438356163,95.47945205479452,,0.5,0.5,0.5,35.2,44.8,37.5,36.3,25.9,50.1,31.8,38.2,6.6,20.2,0,19.9,50.0,37.9,61.8,R64,9,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses,🔒 Defense travels — elite on any neutral floor,"Nicholls State profiles as a Solid Tournament Team with a contender score of 37.9/100. Watch out for: poor clutch metrics, defensive vulnerability. Model projects R64 exit."
2026,NJIT,10,16,0.485,17.0,-15.76,-8.26,67.0,73.2,70.7,30.3,23.3,19.0,9.8,24.6,11.6,64.5,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.47945205479452,63.15068493150685,93.15068493150685,52.602739726027394,75.61643835616438,46.438356164383556,66.84931506849315,,0.5,0.5,0.5,46.1,31.0,41.8,45.3,31.4,50.1,21.2,23.1,7.9,41.0,0,19.0,50.0,36.8,61.2,R64,11,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,NJIT profiles as a Solid Tournament Team with a contender score of 36.8/100. Model projects R64 exit.
2026,Norfolk State,8,15,0.469,17.0,-13.57,-10.53,76.4,73.8,69.3,33.6,17.5,24.5,11.6,23.2,12.3,73.2,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6986301369863,71.23287671232876,87.94520547945206,72.32876712328768,30.136986301369863,78.21917808219177,78.08219178082192,,0.5,0.5,0.5,34.9,31.5,38.5,39.1,41.7,50.1,22.5,22.0,9.5,23.6,0,24.5,50.0,34.7,65.5,R64,11,False,False,False,False,False,False,False,False,True,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses,🔒 Defense travels — elite on any neutral floor,"Norfolk State profiles as a Solid Tournament Team with a contender score of 34.7/100. Watch out for: poor clutch metrics, defensive vulnerability. Model projects R64 exit."
2026,North Alabama,4,9,0.3,21.0,-15.65,-5.51,69.4,77.6,68.8,30.5,19.0,21.2,11.0,22.4,11.4,67.7,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9041095890411,86.43835616438355,92.87671232876711,48.08219178082192,46.02739726027397,88.9041095890411,83.01369863013699,,0.5,0.5,0.5,29.9,33.5,39.9,41.7,29.9,50.1,7.9,17.5,16.0,27.0,0,21.2,50.0,32.2,66.3,R64,12,False,False,False,False,False,True,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses | 🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,North Alabama profiles as a Solid Tournament Team with a contender score of 32.2/100. Watch out for: defensive vulnerability. Model projects R64 exit.
2026,North Carolina,12,24,0.75,8.0,19.39,10.92,79.8,71.3,68.4,34.5,25.0,22.2,10.8,27.2,9.7,83.1,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.150684931506849,12.602739726027398,7.123287671232877,8.356164383561644,50.68493150684932,6.575342465753424,87.12328767123287,,0.5,0.5,0.5,76.2,69.3,53.8,47.0,73.7,50.1,91.7,85.4,-16.1,57.2,0,22.2,50.0,48.1,43.9,R32,3,False,False,False,False,False,False,False,False,False,Glass & Paint,,🔒 Defense travels — elite on any neutral floor | 🪤 Trap the glass — extra possessions every single game | 📐 Consistent — no random bad nights; you know what you're getting,"North Carolina profiles as a Glass & Paint with a contender score of 48.1/100. Key strengths: elite defense, dominant rebounding. Model projects R32 exit."
2026,North Carolina A&T,4,11,0.367,19.0,-9.56,-4.96,75.1,77.8,71.6,31.7,18.1,25.1,10.7,26.2,12.8,73.6,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.82191780821918,86.43835616438355,78.35616438356165,82.05479452054794,53.83561643835616,17.123287671232877,60.273972602739725,,0.5,0.5,0.5,40.8,38.5,36.7,42.3,54.4,50.1,21.3,26.2,12.3,32.8,0,25.1,50.0,39.4,61.8,R64,10,False,False,False,False,False,False,False,False,True,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,North Carolina A&T profiles as a Solid Tournament Team with a contender score of 39.4/100. Model projects R64 exit.
2026,North Carolina Central,8,14,0.438,18.0,-18.15,-8.5,71.8,75.5,72.8,32.800000000000004,19.0,21.9,10.8,20.7,12.2,69.2,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.87671232876713,78.35616438356165,95.61643835616438,70.68493150684931,50.68493150684932,97.67123287671234,48.76712328767123,,0.5,0.5,0.5,28.7,30.1,43.4,47.2,24.2,50.1,15.6,18.6,11.5,33.8,0,21.9,50.0,32.2,64.7,R64,12,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses | 🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,North Carolina Central profiles as a Solid Tournament Team with a contender score of 32.2/100. Watch out for: defensive vulnerability. Model projects R64 exit.
2026,North Dakota,10,18,0.514,17.0,-8.93,-3.52,76.6,77.3,70.39999999999999,33.2,24.4,22.1,10.7,22.4,9.8,75.5,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.45205479452055,80.27397260273973,76.16438356164383,9.726027397260275,53.83561643835616,88.9041095890411,70.13698630136986,,0.5,0.5,0.5,35.9,40.6,55.1,51.3,29.7,50.1,33.6,39.3,1.3,42.7,0,22.1,50.0,41.3,55.8,R32,9,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses | 🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,North Dakota profiles as a Solid Tournament Team with a contender score of 41.3/100. Watch out for: defensive vulnerability. Model projects R32 exit.
2026,North Dakota State,14,27,0.794,7.0,2.5,-5.79,80.7,69.6,72.5,36.5,25.8,18.9,11.6,24.8,10.8,79.0,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.82191780821918,27.808219178082194,36.02739726027397,31.232876712328768,30.136986301369863,42.6027397260274,51.917808219178085,,0.5,0.5,0.5,61.3,50.4,58.4,52.7,64.6,50.1,76.2,61.8,-11.4,60.2,0,18.9,50.0,57.9,43.3,Sweet 16,6,False,False,False,False,True,False,False,False,False,Solid Tournament Team,,📐 Consistent — no random bad nights; you know what you're getting,North Dakota State profiles as a Solid Tournament Team with a contender score of 57.9/100. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]
2026,North Florida,5,7,0.219,25.0,-15.41,-2.98,79.6,88.2,77.4,35.099999999999994,31.4,17.7,9.4,22.9,12.5,78.7,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.32876712328767,99.72602739726028,92.6027397260274,76.71232876712328,82.05479452054794,82.46575342465754,6.164383561643835,,0.5,0.5,0.5,23.7,36.1,54.2,57.6,16.0,50.1,5.9,19.8,16.3,51.0,0,17.7,50.0,33.9,60.4,R64,11,False,False,False,False,False,True,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses,🔒 Defense travels — elite on any neutral floor,North Florida profiles as a Solid Tournament Team with a contender score of 33.9/100. Watch out for: defensive vulnerability. Model projects R64 exit.
2026,North Texas,9,19,0.576,14.0,2.08,1.14,70.9,67.4,69.3,30.0,18.8,23.1,12.2,23.1,11.4,71.2,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.89041095890411,9.315068493150685,37.80821917808219,48.08219178082192,20.273972602739725,80.0,78.08219178082192,,0.5,0.5,0.5,58.7,56.3,40.5,43.0,55.6,50.1,63.0,62.1,-5.8,43.4,0,23.1,50.0,53.5,48.7,Sweet 16,6,False,False,False,False,False,False,False,False,True,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,,North Texas profiles as a Solid Tournament Team with a contender score of 53.5/100. Model projects Sweet 16 exit.
2026,Northeastern,2,7,0.226,24.0,-8.88,-2.82,74.9,81.0,69.0,33.7,22.6,17.6,9.5,22.0,11.5,74.1,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.945205479452056,93.83561643835617,75.89041095890411,50.54794520547945,80.0,92.73972602739727,80.95890410958904,,0.5,0.5,0.5,26.3,41.3,43.4,41.9,16.6,50.1,16.3,26.8,14.5,26.0,0,17.6,50.0,33.9,63.5,R64,10,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses,🔒 Defense travels — elite on any neutral floor,Northeastern profiles as a Solid Tournament Team with a contender score of 33.9/100. Watch out for: defensive vulnerability. Model projects R64 exit.
2026,Northern Arizona,4,10,0.313,22.0,-10.73,-1.22,71.3,76.4,68.10000000000001,36.7,20.3,18.2,7.9,21.8,10.5,70.9,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.71232876712328,69.72602739726027,81.0958904109589,22.876712328767123,95.8904109589041,93.83561643835617,88.4931506849315,,0.5,0.5,0.5,37.3,41.8,53.3,44.3,8.1,50.1,16.0,29.5,12.3,34.5,0,18.2,50.0,37.0,59.0,R64,10,False,False,False,False,False,False,False,False,False,Solid Tournament Team,,🔒 Defense travels — elite on any neutral floor,Northern Arizona profiles as a Solid Tournament Team with a contender score of 37.0/100. Watch out for: defensive vulnerability. Model projects R64 exit.
2026,Northern Colorado,10,20,0.625,12.0,0.3,-2.46,82.5,76.5,75.9,36.2,26.4,16.5,9.4,27.2,10.9,81.8,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63013698630137,73.15068493150685,40.54794520547945,34.794520547945204,82.05479452054794,6.575342465753424,13.972602739726028,,0.5,0.5,0.5,52.3,52.5,64.8,62.2,52.9,50.1,65.3,58.4,-5.9,68.5,0,16.5,50.0,56.5,41.8,Sweet 16,6,False,False,False,False,True,False,False,False,False,Pace-and-Space Gunners,,🔒 Defense travels — elite on any neutral floor | 💪 Proven in close games — knows how to finish,Northern Colorado profiles as a Pace-and-Space Gunners with a contender score of 56.5/100. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]
2026,Northern Illinois,4,9,0.3,21.0,-14.77,-2.24,69.5,77.8,66.4,31.2,25.5,21.6,11.8,22.9,14.9,68.8,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.93150684931507,81.36986301369863,91.23287671232877,98.35616438356163,27.123287671232877,82.46575342465754,96.43835616438356,,0.5,0.5,0.5,27.9,37.4,25.0,30.1,41.0,50.1,8.9,22.7,14.7,11.4,0,21.6,50.0,30.9,71.0,R64,11,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses | 🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,"Northern Illinois profiles as a Solid Tournament Team with a contender score of 30.9/100. Watch out for: poor clutch metrics, defensive vulnerability. Model projects R64 exit."
2026,Northern Iowa,11,23,0.657,12.0,8.49,1.49,69.9,61.3,69.89999999999999,35.5,21.9,14.0,6.9,25.1,9.3,70.3,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.63013698630137,0.821917808219178,24.383561643835616,4.2465753424657535,98.35616438356163,37.26027397260274,73.42465753424658,,0.5,0.5,0.5,74.6,60.5,59.3,51.3,38.1,50.1,77.2,72.7,-12.2,64.8,0,14.0,50.0,61.2,37.9,Elite 8,4,False,False,False,False,True,False,False,False,False,Solid Tournament Team,,🔒 Defense travels — elite on any neutral floor | 📐 Consistent — no random bad nights; you know what you're getting,Northern Iowa profiles as a Solid Tournament Team with a contender score of 61.2/100. Key strengths: elite defense. Model projects Elite 8 exit. [DANGEROUS LOW SEED]
2026,Northern Kentucky,10,20,0.588,14.0,-2.45,-4.67,83.1,77.5,71.39999999999999,34.2,27.6,22.4,11.9,23.5,11.8,81.7,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.041095890410958,83.56164383561644,50.95890410958904,57.80821917808219,25.205479452054796,73.15068493150685,62.054794520547944,,0.5,0.5,0.5,33.1,47.0,46.2,45.7,53.1,50.1,55.7,51.1,-4.1,29.3,0,22.4,50.0,45.5,55.5,R32,7,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses,🔒 Defense travels — elite on any neutral floor,Northern Kentucky profiles as a Solid Tournament Team with a contender score of 45.5/100. Watch out for: defensive vulnerability. Model projects R32 exit.
2026,Northwestern,5,15,0.441,19.0,12.61,11.43,73.1,72.0,75.1,33.0,19.3,19.2,9.1,21.4,8.5,76.5,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.38356164383562,15.890410958904111,15.890410958904111,0.410958904109589,87.53424657534246,95.47945205479452,20.684931506849317,,0.5,0.5,0.5,58.0,66.9,66.8,65.9,24.3,50.1,63.8,69.2,-2.3,79.4,0,19.2,50.0,59.9,35.5,Sweet 16,5,False,False,False,False,True,False,False,False,False,Veteran Control,🧊 Shooter's curse — one cold night from three and they can't adjust,💪 Proven in close games — knows how to finish,"Northwestern profiles as a Veteran Control with a contender score of 59.9/100. Key strengths: strong guard play, clutch performance. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]"
2026,Northwestern State,8,10,0.313,22.0,-9.31,-2.47,68.3,72.4,74.2,33.2,18.0,21.4,8.9,22.5,11.7,67.6,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.58904109589041,41.23287671232877,77.3972602739726,54.93150684931507,89.04109589041096,87.53424657534246,32.87671232876712,,0.5,0.5,0.5,45.3,41.3,51.2,54.0,14.1,50.1,18.2,28.9,12.4,55.9,0,21.4,50.0,40.1,54.9,R32,10,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,,Northwestern State profiles as a Solid Tournament Team with a contender score of 40.1/100. Model projects R32 exit.
2026,Notre Dame,4,13,0.419,18.0,9.05,9.93,74.5,75.3,69.69999999999999,35.6,25.3,19.8,11.1,25.5,11.5,77.5,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9041095890411,35.06849315068493,21.78082191780822,50.54794520547945,42.87671232876713,27.397260273972602,74.65753424657534,,0.5,0.5,0.5,59.9,64.1,47.7,43.5,67.0,50.1,58.6,63.0,1.1,47.1,0,19.8,50.0,58.0,45.5,Sweet 16,5,False,False,False,False,True,False,False,False,False,Solid Tournament Team,,,Notre Dame profiles as a Solid Tournament Team with a contender score of 58.0/100. Key strengths: dominant rebounding. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]
2026,Oakland,12,16,0.5,16.0,-1.35,-0.12,82.6,81.7,75.0,34.8,20.8,23.2,11.1,23.9,10.5,82.6,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.068493150684931,93.15068493150685,47.12328767123288,22.876712328767123,42.87671232876713,60.95890410958904,21.91780821917808,,0.5,0.5,0.5,35.6,52.7,63.8,62.0,50.2,50.1,49.9,52.0,0.7,57.7,0,23.2,50.0,51.2,46.7,Sweet 16,7,False,False,False,False,False,False,False,False,True,Pace-and-Space Gunners,🔓 Below-average defense — can be carved up by quality offenses,🔒 Defense travels — elite on any neutral floor | 💪 Proven in close games — knows how to finish,Oakland profiles as a Pace-and-Space Gunners with a contender score of 51.2/100. Watch out for: defensive vulnerability. Model projects Sweet 16 exit.
2026,Ohio,9,15,0.469,17.0,-4.65,-1.35,77.9,78.6,70.6,30.8,22.8,22.1,10.1,23.6,10.9,77.5,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9041095890411,83.97260273972603,59.726027397260275,34.794520547945204,69.72602739726027,69.72602739726027,68.08219178082192,,0.5,0.5,0.5,35.9,48.0,46.3,47.8,32.5,50.1,39.5,44.0,4.0,37.0,0,22.1,50.0,43.0,55.5,R32,8,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses | 🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,Ohio profiles as a Solid Tournament Team with a contender score of 43.0/100. Watch out for: defensive vulnerability. Model projects R32 exit.
2026,Ohio State,12,21,0.636,12.0,19.06,12.06,79.8,72.8,77.5,36.0,22.5,21.2,9.3,23.9,10.4,83.4,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.917808219178081,19.315068493150687,7.397260273972603,19.315068493150687,84.10958904109589,60.95890410958904,5.616438356164384,,0.5,0.5,0.5,61.8,69.8,70.0,66.9,39.6,50.1,86.0,82.8,-13.0,80.2,0,21.2,50.0,65.9,31.1,Elite 8,3,False,False,True,False,True,False,False,False,False,Veteran Control,,🎯 Ice at the stripe — won't blow leads at the line late | 🧠 Veteran guards — calmness is contagious in March | 💪 Proven in close games — knows how to finish,"Ohio State profiles as a Veteran Control with a contender score of 65.9/100. Key strengths: strong guard play, clutch performance. Model projects Elite 8 exit. [DARKHORSE ALERT | DANGEROUS LOW SEED]"
2026,Oklahoma,7,19,0.559,15.0,15.02,9.37,82.7,77.1,74.5,36.8,26.5,21.7,11.6,24.2,9.9,85.5,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.21917808219178,51.50684931506849,12.602739726027398,10.821917808219178,30.136986301369863,55.205479452054796,26.71232876712329,,0.5,0.5,0.5,52.6,66.4,68.8,62.7,64.9,50.1,76.0,75.5,-9.1,69.4,0,21.7,50.0,63.8,36.2,Elite 8,4,False,False,False,False,True,False,False,False,False,Pace-and-Space Gunners,,💪 Proven in close games — knows how to finish | 📐 Consistent — no random bad nights; you know what you're getting,Oklahoma profiles as a Pace-and-Space Gunners with a contender score of 63.8/100. Key strengths: strong guard play. Model projects Elite 8 exit. [DANGEROUS LOW SEED]
